Dataset_Name,Dataset_ID,Organization,Observer,Island,Region,Sector,Survey_Name,Survey_ID_InternalToYourProject,Depth_ft,Depth_bin,Latitude_DD,Longitude_DD,ObservationDate,AreaSurveyed_m2,LiveCoralCover,LiveCoralCover_Bin,CoralBleached,CoralBleached_Bin,BleachingSeverity,Taxon1_Code,Taxon1_Cover,Taxon1_Bleached,Taxon1_Ave_Sev,Taxon1_Max_Sev,Taxon2_Code,Taxon2_Cover,Taxon2_Bleached,Taxon2_Ave_Sev,Taxon2_Max_Sev,Taxon3_Code,Taxon3_Cover,Taxon3_Bleached,Taxon3_Ave_Sev,Taxon3_Max_Sev,Taxon4_Code,Taxon4_Cover,Taxon4_Bleached,Taxon4_Ave_Sev,Taxon4_Max_Sev,Taxon5_Code,Taxon5_Cover,Taxon5_Bleached,Taxon5_Ave_Sev,Taxon5_Max_Sev,Comments_Observation
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,South Oahu,OAH-B3258,,60,,21.25124,-157.76851,10/15/2019,154,5,,1,,0,PMEA,1,1,1,1,PLOB,1,0,0,0,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3259,,75,,21.25274,-157.75037,10/15/2019,154,5,,16,,1,PLOB,2,1,1,2,PMEA,1,5,1,2,MCAP,1,75,2,3,,,,,,,,,,,VERY LOW COVER IN SAND
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3260,,65,,21.25113,-157.76486,10/15/2019,154,5,,19,,1,PLOB,2,5,1,3,PMEA,1,5,2,3,MFLA,1,80,3,3,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3263,,14,,21.27213,-157.74751,10/15/2019,154,10,,5,,1,PMEA,5,4,1,3,PLOB,3,10,1,1,PLUT,2,0,0,0,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,South Oahu,OAH-B3266,,28,,21.25145,-157.79489,10/15/2019,154,10,,50,,1,PMEA,8,50,1,2,MCAP,1,100,1,3,PLOB,1,0,0,0,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3268,,50,,21.26293,-157.75102,10/15/2019,154,4,,51,,2,PMEA,2,100,1,2,PLOB,1,5,1,1,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,South Oahu,OAH-B3277,,25,,21.26196,-157.77679,10/15/2019,154,30,,22,,2,PMEA,10,10,1,2,PLOB,10,10,1,1,MCAP,5,80,1,3,MPAT,2,20,1,3,PLUT,2,10,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3281,,49,,21.26298,-157.741,10/15/2019,154,5,,44,,2,PMEA,3,70,1,2,PLOB,2,5,1,1,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,South Oahu,OAH-B3284,,15,,21.26773,-157.82942,10/15/2019,154,2,,50,,2,PMEA,1,100,2,4,,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,South Oahu,OAH-B3288,,18,,21.2496,-157.80847,10/15/2019,154,10,,45,,2,PMEA,9,50,2,4,PLOB,1,0,0,0,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3301,,13,,21.27007,-157.7578,10/15/2019,154,15,,29,,1,PMEA,5,70,1,2,PLUT,3,0,0,0,PLIC,6,5,1,1,MPAT,1,50,1,3,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3302,OAH-SIO-S05,36,,21.29029,-158.06664,10/16/2019,154,25,,42,,1,PMEA,10,80,1,3,PLUT,10,10,1,1,PLOB,3,10,1,4,MCAP,1,80,1,3,MPAT,1,50,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3303,OAH-SIO-S03,30,,21.29342,-158.0058,10/16/2019,154,10,,56,,1,PMEA,4,100,1,4,PLUT,4,30,1,2,PLOB,2,20,1,1,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3304,OAH-SIO-997,29,,21.29814,-157.93333,10/16/2019,154,75,,22,,1,MPAT,40,10,1,1,PMEA,20,60,2,3,PLOB,10,5,1,4,PLUT,5,5,1,4,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,TW,French Frigate Shoals,NWHI,,OCC_FFS_010,,47,,23.636691,-166.185184,8/27/2019,154,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,No coral! Just pavement
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,TW,French Frigate Shoals,NWHI,,OCC_FFS_011,,22,,23.641129,-166.179794,8/27/2019,154,5,,5,,2,PMEA,,,,,PLOB,,,,,PDAM,,,,,MCAP,,,,,LEPT,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,French Frigate Shoals,NWHI,,OCC_FFS_013,,17,,23.768863,-166.261296,8/27/2019,154,25,,2,,2,POCS,,,,,ACSP,,,,,MOSP,,,,,POSP,,,,,,,,,,Hardly any bleaching along transect which was on the edge of a ledge very close to La Perouse -- further offshore as we swam back to the boat noticed lots of bleaching
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,French Frigate Shoals,NWHI,,OCC_FFS_014,,44,,23.792456,-166.253732,8/27/2019,154,17,,15,,2,POSP,,,,,MOSP,,,,,POCS,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,French Frigate Shoals,NWHI,,OCC_FFS_015,,17,,23.791782,-166.233244,8/27/2019,154,30,,5,,2,PLIC,,,,,MOSP,,,,,POCS,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,French Frigate Shoals,NWHI,,OCC_FFS_B011,,10,,23.867797,-166.272485,8/28/2019,154,7,,40,,2,POCS,,,,,POSP,,,,,MOSP,,,,,ACSP,,,,,,,,,,POSP = majority of cover; minor POCS mortality in area
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,French Frigate Shoals,NWHI,,OCC_FFS_B012,,12,,23.873309,-166.270992,8/28/2019,154,5,,60,,2,POCS,,,,,POSP,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,Kure,NWHI,,OCC_KUR_001,,85,,28.459215,-178.346139,9/3/2019,154,25,,50,,2,POCS,,,,,POSP,,,,,MOSP,,,,,LBEW,,,,,,,,,,"Palythoa bleached, a lot of POCS (3's) algae, far more MOSP and POCS than POSP and LBEW"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,Kure,NWHI,,OCC_KUR_002,,50,,28.45291,-178.347106,9/3/2019,154,25,,20,,2,POCS,,,,,PLIC,,,,,PDUE,,,,,LBEW,,,,,,,,,,Only POCS bleached
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,Kure,NWHI,,OCC_KUR_003,,16,,28.450537,-178.345514,9/3/2019,154,5,,40,,2,POCS,,,,,LBEW,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,Kure,NWHI,,OCC_KUR_004,,5,,28.447603,-178.30622,9/2/2019,154,2,,75,,2,POCS,,,,,POSP,,,,,LBEW,,,,,,,,,,,,,,,All POCS a 2 or greater.
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,NVP,Kure,NWHI,,OCC_KUR_005,,75,,28.430291,-178.282467,9/2/2019,154,10,,20,,2,POCS,,,,,POSP,,,,,,,,,,,,,,,,,,,,Also recent and old mortatilty apparent.
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,KGR,Kure,NWHI,,OCC_KUR_006,,54,,28.430376,-178.285245,9/2/2019,154,35,,5,,2,POCS,,,,,POSP,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,TW,Kure,NWHI,,OCC_KUR_007,,33,,28.429892,-178.282574,9/2/2019,154,10,,18,,2,PDUE,,,,,PMEA,,,,,PLOB,,,,,LINC,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JDG,Kure,NWHI,,OCC_KUR_008,,50,,28.39062,-178.28271,9/2/2019,154,50,,10,,2,POCS,,,,,POSP,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,Kure,NWHI,,OCC_KUR_009,,73,,28.382965,-178.341607,9/2/2019,154,17,,2,,1,POCS,,,,,POSP,,,,,,,,,,,,,,,,,,,,Palythoa bleached at severity 3 too.
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,Kure,NWHI,,OCC_KUR_010,,50,,28.385005,-178.340911,9/2/2019,154,40,,33,,2,POCS,,,,,POSP,,,,,,,,,,,,,,,,,,,,No POSP pale.  Palythoa 3 bleached. Far more POCS than POSP
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,Kure,NWHI,,OCC_KUR_011,,17,,28.38717,-178.339301,9/2/2019,154,10,,65,,2,POCS,,,,,PDUE,,,,,POSP,,,,,LBEW,,,,,,,,,,Mostly all POCS bleached
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JDG,Kure,NWHI,,OCC_KUR_012,,83,,28.410867,-178.383718,9/3/2019,154,20,,1,,2,POCS,,,,,POSP,,,,,PAVS,,,,,,,,,,,,,,,Low cover
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,NVP,Kure,NWHI,,OCC_KUR_013,,45,,28.409049,-178.3781,9/3/2019,154,10,,30,,1,POSP,,,,,POCS,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,TW,Kure,NWHI,,OCC_KUR_014,,22,,28.412846,-178.374414,9/3/2019,154,4,,35,,3,PDUE,,,,,PMEA,,,,,LBEW,,,,,MFLA,,,,,PDAM,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,NVP,Kure,NWHI,,OCC_KUR_015,,3,,28.429351,-178.368359,9/3/2019,154,3,,50,,3,PMEA,,,,,POCS,,,,,MOSP,,,,,PAVS,,,,,LBEW,,,,,MCAP and MFLA
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,NVP,Kure,NWHI,,OCC_KUR_A043,,20,,28.397929,-178.354572,9/2/2019,154,15,,100,,3,POCS,,,,,,,,,,,,,,,,,,,,,,,,,"Half of 20 colonies already dead. No Photoquads, just quick snorkel survey in lagoon."
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,Kure,NWHI,,OCC_KUR_B046,,50,,28.422497,-178.376489,9/3/2019,154,12,,10,,1,PLIG,,,,,PLIC,,,,,POSP,,,,,LBEW,,,,,MOSP,,,,,Palythoa 100% bleached
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JDG_HB,Lisianski,NWHI,,OCC_LIS_001,,73,,26.10017,-173.997974,8/31/2019,154,30,,0,,0,POSP,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,TW,Lisianski,NWHI,,OCC_LIS_002,,46,,26.078413,-173.997057,8/31/2019,154,24,,30,,3,PLOB,,,,,PCOM,,,,,MCAP,,,,,,,,,,,,,,,PLOB: of bleached ~50% already has light agal overgrowth
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,TW,Lisianski,NWHI,,OCC_LIS_003,,15,,26.078675,-173.984708,8/31/2019,154,3,,4,,1,MCAP,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,Lisianski,NWHI,,OCC_LIS_007,,82,,25.934678,-173.891127,8/30/2019,154,70,,10,,2,POSP,,,,,MOSP,,,,,PDUE,,,,,LEPT,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,NVP,Lisianski,NWHI,,OCC_LIS_008,,55,,25.934964,-173.891064,8/30/2019,154,80,,30,,3,PCOM,,,,,PLIC,,,,,MCAP,,,,,FUSP,,,,,,,,,,"10% dead, PLIC"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,Lisianski,NWHI,,OCC_LIS_009,,18,,25.957353,-173.89596,8/30/2019,154,30,,85,,2,MOSP,,,,,POSP,,,,,FUSP,,,,,,,,,,,,,,,50% POSP already dead with light turf (PCOM>POSP); 90% MOSP almost stark white (MCAP>MOSP)
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,Lisianski,NWHI,,OCC_LIS_012,,79,,25.988159,-174.033027,8/31/2019,154,50,,5,,1,POSP,,,,,MCAP,,,,,,,,,,,,,,,,,,,,Only MCAP slightly bleached
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,AH,Lisianski,NWHI,,OCC_LIS_013,,35,,25.98726,-173.994483,8/31/2019,154,50,,3,,1,POSP,,,,,MOSP,,,,,PDUE,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,NVP,Lisianski,NWHI,,OCC_LIS_014,,15,,25.98788,-173.966002,8/31/2019,154,25,,3,,1,POSP,,,,,,,,,,,,,,,,,,,,,,,,,"Mostly sand, algal photoquad"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JMM_TCW,Lisianski,NWHI,,OCC_LIS_A034,,23,,26.051067,-173.985168,8/31/2019,154,2,,10,,2,PLOB,,,,,MCAP,,,,,PCOM,,,,,,,,,,,,,,,"BLEACHED TAXA: PCOM, no others"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,Lisianski,NWHI,,OCC_LIS_B028,,10,,25.996363,-173.969396,8/31/2019,154,3,,3,,3,PLIC,,,,,,,,,,,,,,,,,,,,,,,,,"High algal cover, bad vis"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,KGR,Lisianski,NWHI,,OCC_LIS_B029,,13,,26.001363,-173.989291,8/31/2019,154,5,,1,,1,POSP,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JDG,Pearl and Hermes,NWHI,,OCC_PHR_001,,77,,27.942353,-175.863429,9/4/2019,154,30,,0,,0,POSP,,,,,MOSP,,,,,,,,,,,,,,,,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,Pearl and Hermes,NWHI,,OCC_PHR_002,,48,,27.940545,-175.861581,9/4/2019,154,5,,20,,1,PLIC,,,,,PLOB,,,,,POCS,,,,,MPAT,,,,,MCAP,,,,,"Very low coral cover, high rugosity, see CAU site for photoquad"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JDG,Pearl and Hermes,NWHI,,OCC_PHR_003,,24,,27.95768,-175.780824,9/4/2019,154,5,,0,,0,POSP,,,,,POCS,,,,,,,,,,,,,,,,,,,,"Only one POCS bleached, small 3cm"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JDG,Pearl and Hermes,NWHI,,OCC_PHR_005,,2,,27.79004,-175.999,9/4/2019,154,20,,100,,3,MOSP,,,,,POCS,,,,,POSP,,,,,,,,,,,,,,,All bleached
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,NVP,Pearl and Hermes,NWHI,,OCC_PHR_012,,46,,27.782404,-175.88199,9/4/2019,154,1,,30,,2,PLOB,,,,,PDAM,,,,,,,,,,,,,,,,,,,,"Microdiction dominated habitat, biggest PLOB 3cm wide, biggest PDAM 2cm wide"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,MW,Pearl and Hermes,NWHI,,OCC_PHR_013,,15,,27.783503,-175.883066,9/4/2019,154,20,,93,,2,POCS,,,,,LBEW,,,,,POSP,,,,,,,,,,,,,,,Nearly all POCS bleached
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JDG,Pearl and Hermes,NWHI,,OCC_PHR_014,,3,,27.774733,-175.978696,9/4/2019,154,25,,10,,3,MOSP,,,,,PAVS,,,,,POSP,,,,,POCS,,,,,FUSP,,,,,
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,KGR,Pearl and Hermes,NWHI,,OCC_PHR_015,,81,,27.795874,-176.008595,9/4/2019,154,2,,1,,1,POSP,,,,,LEPT,,,,,FUSP,,,,,,,,,,,,,,,"Palythoa bleached, severity 2"
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,JDG,Pearl and Hermes,NWHI,,OCC_PHR_016,,45,,27.793086,-175.997097,9/4/2019,154,10,,0,,0,POSP,,,,,POCS,,,,,CYSP,,,,,,,,,,,,,,,Lots of invasive algae
ESD_Rapid_NWHI,ESD_02,NOAA_ESD,KGR,Pearl and Hermes,NWHI,,OCC_PHR_017,,17,,27.792294,-175.991574,9/4/2019,154,5,,75,,3,POCS,,,,,MOSP,,,,,FUSP,,,,,,,,,,,,,,,"Very low coral cover, lots of CCA, MOSP likely MFLA"
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Checker PR 8 lee marker,,6.5,Shallow,21.44204,-157.79633,10/20/2019,100,60,,16,,2,MCAP,24,,,,PCOM,36,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Checker PR 8 windward marker,,6.5,Shallow,21.44587,-157.79411,10/20/2019,100,70,,34,,3,MCAP,13.3,,,,PCOM,56,,,,PDAM,0.7,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Coconut bridge to nowhere piling,,6.5,Shallow,21.43262,-157.79019,10/20/2019,100,40,,10,,2,MCAP,8,,,,PCOM,32,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Coconut Channel,,6.5,Shallow,21.4329,-157.78651,10/20/2019,100,40,,12,,2,MCAP,8,,,,PCOM,32,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Coconut N marker,,6.5,Shallow,21.43775,-157.7905,10/20/2019,100,50,,2,,2,MCAP,10,,,,PCOM,40,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Coconut Red nun,,6.5,Shallow,21.43666,-157.78696,10/20/2019,100,60,,5,,2,MCAP,12,,,,PCOM,48,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Crash Boat Channel marker,,6.5,Shallow,21.44953,-157.78146,10/20/2019,100,60,,8,,2,MCAP,24,,,,PCOM,36,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,CRIMP,,6.5,Shallow,21.45863,-157.79846,10/20/2019,100,30,,0,,0,MCAP,2.7,,,,PCOM,27,,,,PDAM,0.3,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR buoy by channel by our house,,6.5,Shallow,21.47573,-157.83948,10/20/2019,100,20,,100,,3,MCAP,8,,,,PCOM,12,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR channel marker,,6.5,Shallow,21.47566,-157.83409,10/20/2019,100,50,,78,,2,MCAP,9,,,,PCOM,40,,,,PDAM,0.5,,,,FSCU,0.5,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR channel skull,,6.5,Shallow,21.47614,-157.83806,10/20/2019,100,30,,55,,2,MCAP,9,,,,PCOM,21,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR channel to Kahaluu,,6.5,Shallow,21.46986,-157.83202,10/20/2019,100,50,,25,,2,MCAP,10,,,,PCOM,40,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR channel to Kahaluu otherside,,6.5,Shallow,21.46912,-157.83173,10/20/2019,100,40,,30,,2,MCAP,4,,,,PCOM,36,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR channel to Kahaluu otherside 2,,6.5,Shallow,21.46743,-157.82927,10/20/2019,100,40,,48,,3,MCAP,3.6,,,,PCOM,36,,,,PDAM,0.4,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR fishpond,,6.5,Shallow,21.45916,-157.8293,10/20/2019,100,30,,60,,2,MCAP,0,,,,PCOM,30,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR last houses before Heeia,,6.5,Shallow,21.45312,-157.81357,10/20/2019,100,50,,18,,2,MCAP,5,,,,PCOM,45,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR marker,,6.5,Shallow,21.47416,-157.8325,10/20/2019,100,50,,55,,3,MCAP,4.5,,,,PCOM,45,,,,PDAM,0.5,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR N Bay,,6.5,Shallow,21.4826,-157.83673,10/20/2019,100,40,,35,,3,MCAP,0,,,,PCOM,40,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR N of King school,,6.5,Shallow,21.43349,-157.80307,10/20/2019,100,50,,10,,2,MCAP,5,,,,PCOM,45,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR N of Manatods,,6.5,Shallow,21.48097,-157.83505,10/20/2019,100,90,,51,,3,MCAP,4.25,,,,PCOM,45,,,,PDAM,0.5,,,,FSCU,0.25,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR park,,6.5,Shallow,21.46135,-157.82715,10/20/2019,100,30,,18,,2,MCAP,3,,,,PCOM,27,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR Pohakea apts,,6.5,Shallow,21.42945,-157.79855,10/20/2019,100,30,,2,,2,MCAP,3,,,,PCOM,27,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR point,,6.5,Shallow,21.45658,-157.81734,10/20/2019,100,30,,10,,2,MCAP,0,,,,PCOM,30,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR Sarahs Pier,,6.5,Shallow,21.42992,-157.79448,10/20/2019,100,50,,1,,2,MCAP,10,,,,PCOM,40,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,FR yellow buoy,,6.5,Shallow,21.45529,-157.82338,10/20/2019,100,40,,25,,2,MCAP,0,,,,PCOM,40,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Freds house,,6.5,Shallow,21.426607,-157.791478,10/20/2019,100,50,,25,,2,MCAP,15,,,,PCOM,35,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Heeia channel,,6.5,Shallow,21.4462,-157.80788,10/20/2019,100,50,,8,,2,MCAP,10,,,,PCOM,40,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Heeia Point FR,,6.5,Shallow,21.44292,-157.80597,10/20/2019,100,50,,15,,2,MCAP,10,,,,PCOM,40,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,KMCBH Runway,,6.5,Shallow,21.44254,-157.7803,10/20/2019,100,40,,8,,2,MCAP,8,,,,PCOM,32,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Kokokahi Pier  ,,6.5,Shallow,21.41473,-157.77896,10/20/2019,100,10,,15,,2,MCAP,1,,,,PCOM,9,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Kokokahi Pier S,,6.5,Shallow,21.41489,-157.77969,10/20/2019,100,20,,50,,2,MCAP,4,,,,PCOM,16,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Lilipuna Pier 1,,6.5,Shallow,21.42968,-157.79202,10/20/2019,100,70,,10,,3,MCAP,70,,,,PCOM,0,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Lilipuna Pier 2,,6.5,Shallow,21.42969,-157.79144,10/20/2019,100,60,,15,,2,MCAP,24,,,,PCOM,36,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Lords,,6.5,Shallow,21.42543,-157.7894,10/20/2019,100,50,,30,,2,MCAP,15,,,,PCOM,35,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
HIMB_Oahu_Rapid,HIMB_01,HIMB_CREL,KB_KR,Oahu,MHI,Kaneohe Bay,Maile pt,,6.5,Shallow,21.43088,-157.79041,10/20/2019,100,40,,1,,2,MCAP,4,,,,PCOM,36,,,,PDAM,0,,,,FSCU,0,,,,,,,,,
